Colleges_and_Universities (1),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X,Y,OBJECTID,source,ext_id,cat1,cat2,cat3,org_name,Name,type,addrln1,addrln2,city,state,hours,phones,url,info1,info2,post_id,description,zip,link,use_type,latitude,longitude,date_updated,email,dis_status,POINT_X,POINT_Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-118.3899631,34.03282597,11966,HSIP Freedom CollegesUniversities,368805,Education,Colleges and Universities,,LA County,Everest College-West Los Angeles,For Profit,3000 S Robertson Blvd #300,,Los Angeles,CA,,3108405777,www.everest.edu/campus/west_los_angeles,,173,12783,,90034,http://egis3.lacounty.gov/lms/?p=12783,publish,34.032826,-118.389963,2010/11/01 19:50:56+00,,,6443518.68206798,1834555.58510239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-118.0989661,33.86822297,11970,HSIP Freedom CollegesUniversities,372073,Education,Colleges and Universities,,LA County,Fremont College,For Profit,18000 Studebaker Road Suite 900A,,Cerritos,CA,,5628095100,www.fremont.edu,,146,12787,,90703,http://egis3.lacounty.gov/lms/?p=12787,publish,33.868223,-118.098966,2010/11/01 19:50:56+00,,,6531626.39791255,1774438.55048107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-118.1402615,34.1477804,12147,HSIP Freedom CollegesUniversities,114840,Education,Colleges and Universities,,LA County,Fuller Theological Seminary In California,Private,135 N Oakland Ave,,Pasadena,CA,,6265845200,www.fuller.edu,,2957,12961,,91182,http://egis3.lacounty.gov/lms/?p=12961,publish,34.14778043,-118.1402614,2010/11/01 19:50:56+00,,,6519231.97388256,1876190.10091457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-118.3845661,33.98771197,12006,HSIP Freedom CollegesUniversities,443863,Education,Colleges and Universities,,LA County,Gemological Institute Of America-Los Angeles,Private,"600 Corporate Pointe, Suite 100",,Culver City,CA,,3106702100,www.gia.edu,,0,12823,,90230,http://egis3.lacounty.gov/lms/?p=12823,publish,33.987712,-118.384566,2010/11/01 19:50:56+00,,,6445091.05392322,1818131.50541781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-118.2820183,34.16346361,12100,HSIP Freedom CollegesUniversities,115010,Education,Colleges and Universities,,LA County,Glendale Career College,For Profit,1015 Grandview Ave,,Glendale,CA,,8189564915,www.success.edu,,150,12913,,91201,http://egis3.lacounty.gov/lms/?p=12913,publish,34.16346364,-118.2820182,2010/11/01 19:50:56+00,,,6476357.26074764,1881987.57586814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-118.2294931,34.16754197,58953,211,,Education,Colleges and Universities,,www.glendale.edu,Glendale Community College District,Public,1500 N. Verdugo Rd.,,Glendale,CA,"Monday through Friday,  8:30 to 4:30pm.","FAX (818) 549-9436,  Service/Intake (818) 240-1000, CalWORKs Office Service/Intake (818) 240-1000 Ext.5508, Disabled Student Services Service/Intake (818) 240-1000 Ext.5905, Financial Aid Office Service/Intake (818) 240-1000 Ext.5916,  TDD (818) 240-1345",www.glendale.edu,,,60292,"The program provides business services, employment services, and post-secondary education.",91208,http://egis3.lacounty.gov/lms/?p=60292,publish,34.167542,-118.229493,2013/06/01 11:50:56+00,,,6492249.96846347,1883431.33315122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-118.3288701,34.09001497,12023,HSIP Freedom CollegesUniversities,449384,Education,Colleges and Universities,,LA County,Gnomon School Of Visual Effects,For Profit,1015 N Cahuenga Blvd Ste 54301,,Hollywood,CA,,3234666663,gnomonschool.com,,73,12840,,90038,http://egis3.lacounty.gov/lms/?p=12840,publish,34.090015,-118.32887,2010/11/01 19:50:56+00,,,6462096.76170963,1855301.46946356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-117.9602661,34.01002297,11974,HSIP Freedom CollegesUniversities,383084,Education,Colleges and Universities,,LA County,Hacienda La Puente Unified School District-Adult Education,Private,15959 E Gale Ave,,City Of Industry,CA,,6269333914,www.hlpae.org,,1500,12791,,91745,http://egis3.lacounty.gov/lms/?p=12791,publish,34.010023,-117.960266,2010/11/01 19:50:56+00,,,6573712.31406863,1826030.31376715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-117.7105942,34.10613695,12115,HSIP Freedom CollegesUniversities,115409,Education,Colleges and Universities,,LA County,Harvey Mudd College,Private,301 Platt Blvd.,,Claremont,CA,,9096218000,www.hmc.edu,,738,12929,,91711,http://egis3.lacounty.gov/lms/?p=12929,publish,34.10613698,-117.7105941,2010/11/01 19:50:56+00,,,6649278.299,1861131.79802598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-118.2825671,34.02545797,11961,HSIP Freedom CollegesUniversities,203049,Education,Colleges and Universities,,LA County,Hebrew Union College-Jewish Institute Of Religion,Private,3077 University Ave,,Los Angeles,CA,,2137493424,www.huc.edu,,99,12778,,90007,http://egis3.lacounty.gov/lms/?p=12778,publish,34.025458,-118.282567,2010/11/01 19:50:56+00,,,6476050.06352739,1831765.38070907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-118.5389317,34.17034364,12093,HSIP Freedom CollegesUniversities,368771,Education,Colleges and Universities,,LA County,Hypnosis Motivation Institute,Private,18607 Ventura Blvd Ste 310,,Tarzana,CA,,8187582720,www.hypnosis.edu,,55,12906,,91356,http://egis3.lacounty.gov/lms/?p=12906,publish,34.17034367,-118.5389316,2010/11/01 19:50:56+00,,,6398652.61628847,1884808.67849365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-118.3075701,34.09808697,11992,HSIP Freedom CollegesUniversities,437662,Education,Colleges and Universities,,LA County,Icdc College,For Profit,5422 Sunset Blvd.,,Los Angeles,CA,,3234680404,www.icdccollege.com,,1750,12809,,90027,http://egis3.lacounty.gov/lms/?p=12809,publish,34.098087,-118.30757,2010/11/01 19:50:56+00,,,6468554.83376722,1858218.59191014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-118.3089981,34.18061897,11993,HSIP Freedom CollegesUniversities,437884,Education,Colleges and Universities,,LA County,Intercoast Colleges,For Profit,"175 East Olive Avenue, 3Rd Floor",,Burbank,CA,,8185008400,INTERCOASTCOLLEGES.COM,,68,12810,,91502,http://egis3.lacounty.gov/lms/?p=12810,publish,34.180619,-118.308998,2010/11/01 19:50:56+00,,,6468214.84264931,1888254.68702155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-118.2593831,33.83269697,12028,HSIP Freedom CollegesUniversities,450669,Education,Colleges and Universities,,LA County,Intercoast Colleges,For Profit,One Civic Plaza-Ste 110,,Carson,CA,,3108478400,www.intercoastcolleges.com,,143,12845,,90745,http://egis3.lacounty.gov/lms/?p=12845,publish,33.832697,-118.259383,2010/11/01 19:50:56+00,,,6482893.98356655,1761596.5912569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-117.8191891,34.10303497,12048,HSIP Freedom CollegesUniversities,116475,Education,Colleges and Universities,,LA County,Itt Technical Institute-San Dimas,For Profit,650 W. Cienega Ave.,,San Dimas,CA,,9099712300,www.itt-tech.edu,,1010,12865,,91773,http://egis3.lacounty.gov/lms/?p=12865,publish,34.103035,-117.819189,2010/11/01 19:50:56+00,,,6616406.897,1859926.03862648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-118.4739091,34.30000997,11962,HSIP Freedom CollegesUniversities,244011,Education,Colleges and Universities,,LA County,Itt Technical Institute-Sylmar,For Profit,12669 Encinitas Ave,,Sylmar,CA,,8183645151,www.itt-tech.edu,,999,12779,,91342,http://egis3.lacounty.gov/lms/?p=12779,publish,34.30001,-118.473909,2010/11/01 19:50:56+00,,,6418543.17394821,1931896.99671839,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-118.2904631,33.84908497,11972,HSIP Freedom CollegesUniversities,378406,Education,Colleges and Universities,,LA County,Itt Technical Institute-Torrance,For Profit,20050 S. Vermont Ave,,Torrance,CA,,3103801555,WWW.ITT-TECH.EDU,,897,12789,,90502,http://egis3.lacounty.gov/lms/?p=12789,publish,33.849085,-118.290463,2010/11/01 19:50:56+00,,,6473472.03882781,1767586.39587831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-117.7225721,34.09168697,11997,HSIP Freedom CollegesUniversities,440031,Education,Colleges and Universities,,LA County,Keck Graduate Institute,Private,535 Watson Dr,,Claremont,CA,,9096077855,www.kgi.edu,,95,12814,,91711,http://egis3.lacounty.gov/lms/?p=12814,publish,34.091687,-117.722572,2010/11/01 19:50:56+00,,,6645666.91359746,1855862.9755584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-118.4547897,34.20085213,12130,HSIP Freedom CollegesUniversities,439701,Education,Colleges and Universities,,LA County,King'S College And Seminary,Private,14800 Sherman Way,,Van Nuys,CA,,8187798040,www.kingsseminary.edu,,470,12944,,91405,http://egis3.lacounty.gov/lms/?p=12944,publish,34.20085216,-118.4547896,2010/11/01 19:50:56+00,,,6424154.19389413,1895785.34945364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-118.2917811,34.06177497,12046,HSIP Freedom CollegesUniversities,116040,Education,Colleges and Universities,,LA County,La College International,For Profit,3200 Wilshire Blvd. #400,,Los Angeles,CA,,2133813333,www.lac.edu,,250,12863,,90010,http://egis3.lacounty.gov/lms/?p=12863,publish,34.061775,-118.291781,2010/11/01 19:50:56+00,,,6473296.51293214,1844989.76994264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-118.3720561,33.97702297,12013,HSIP Freedom CollegesUniversities,446358,Education,Colleges and Universities,,LA County,Ladera Career Paths Training Centers,For Profit,6820 La Tijera Blvd Ste 217,,Los Angeles,CA,,3105680244,www.laderacareerpathsinc.com,,30,12830,,90045,http://egis3.lacounty.gov/lms/?p=12830,publish,33.977023,-118.372056,2010/11/01 19:50:56+00,,,6448868.98271905,1814227.30817373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-118.2827051,34.06106197,12010,HSIP Freedom CollegesUniversities,444741,Education,Colleges and Universities,,LA County,Liberty Training Institute,For Profit,2706 Wilshire Blvd,,Los Angeles,CA,,2133839545,,,150,12827,,90057,http://egis3.lacounty.gov/lms/?p=12827,publish,34.061062,-118.282705,2010/11/01 19:50:56+00,,,6476044.68952239,1844722.44108097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-117.8309968,34.08942127,12140,HSIP Freedom CollegesUniversities,117104,Education,Colleges and Universities,,LA County,Life Pacific College,Private,1100 W. Covina Blvd.,,San Dimas,CA,,9095995433,www.lifepacific.edu,,449,12954,,91773,http://egis3.lacounty.gov/lms/?p=12954,publish,34.0894213,-117.8309967,2010/11/01 19:50:56+00,,,6612840.70792456,1854965.54428239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-118.1356381,33.83430497,57293,211,,Education,Colleges and Universities,,www.lbcc.edu,Long Beach City College - Liberal Arts Campus,Public,4901 E. Carson St.,,Long Beach,CA,,"Admissions - Liberal Arts Campus Service/Intake (562) 938-4136,  TDD (562) 938-4833, Main Switchboard Service/Intake (562) 938-4111, Financial Aid Office - Liberal Arts Campus Service/Intake (562) 938-4257, Disabled Student Services Service/Intake (562) 9",www.lbcc.edu,,,58960,The college provides post-secondary education.,90808,http://egis3.lacounty.gov/lms/?p=58960,publish,33.834305,-118.135638,2013/06/01 11:50:56+00,,,6520476.92283621,1762107.93833131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-118.172147,33.79012514,56568,211,,Education,Colleges and Universities,,www.lbcc.edu,Long Beach City College - Pacific Coast Campus,Public,1305 E Pacific Coast Hwy,,Long Beach,CA,,"Disabled Student Services Service/Intake (562) 938-3921, Senior Studies Center Service/Intake (562) 938-3048, Admissions Office Service/Intake (562) 938-4485, Info for GED/CalWORKs Office Service/Intake (562) 938-3251, CalWORKs Office Service/Intake (562)",www.lbcc.edu,,,58466,"The campus offers employment services, post-secondary education and services for older adults who are age 18 and older or who have a high school diploma.",90806,http://egis3.lacounty.gov/lms/?p=58466,publish,33.79012517,-118.1721469,2013/06/01 11:50:56+00,,,6509361.60451572,1746046.71159557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-118.2919171,34.08687197,57283,211,,Education,Colleges and Universities,,www.lacitycollege.edu,Los Angeles City College,Public,855 N. Vermont Ave.,,Los Angeles,CA,,"Service/Intake and Administration (323) 953-4000, Financial Aid Office Service/Intake (323) 953-4000 Ext.2025, Disabled Student Services Service/Intake (323) 953-4000 Ext.2270,  FAX (323) 953-4013,  TDD (323) 667-0812",www.lacitycollege.edu,,,58951,"The college provides business services, post-secondary education, welfare-to-work and WIA programs for people in the Los Angeles County.",90029,http://egis3.lacounty.gov/lms/?p=58951,publish,34.086872,-118.291917,2013/06/01 11:50:56+00,,,6473281.84596673,1854123.12831631,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-118.2121351,34.06215697,12053,HSIP Freedom CollegesUniversities,117803,Education,Colleges and Universities,,LA County,Los Angeles County College Of Nursing And Allied Health,Public,1237 N. Mission Rd.,,Los Angeles,CA,,3232264911,ladhs.org/wps/portal/CollegeofNursing,,309,12870,,90033,http://egis3.lacounty.gov/lms/?p=12870,publish,34.062157,-118.212135,2010/11/01 19:50:56+00,,,6497419.72223155,1845068.32063857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-118.3282531,34.09800897,11991,HSIP Freedom CollegesUniversities,436429,Education,Colleges and Universities,,LA County,Los Angeles Film School,For Profit,6363 Sunset Blvd,,Hollywood,CA,,8779523456,www.lafilm.com,,381,12808,,90028,http://egis3.lacounty.gov/lms/?p=12808,publish,34.098009,-118.328253,2010/11/01 19:50:56+00,,,6462293.07332489,1858210.01056248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-118.2818301,33.78527797,57292,211,,Education,Colleges and Universities,,www.lahc.edu,Los Angeles Harbor College,Public,1111 Figueroa Pl.,,Wilmington,CA,"SITE HOURS: Monday through Friday, 8:00am to 6:00pm.","Disabled Student Services Service/Intake (310) 233-4620, Financial Aid Office Service/Intake (310) 233-4320,  Service/Intake (310) 233-4000",www.lahc.edu,,,58959,"The college provides post-secondary education, adult education, and recreational programs for residents of California who have high school diplomas or who are age 18 or older.",90744,http://egis3.lacounty.gov/lms/?p=58959,publish,33.785278,-118.28183,2013/06/01 11:50:56+00,,,6476028.31258664,1744357.95906757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-118.4200671,34.31450497,57284,211,,Education,Colleges and Universities,,www.lamission.edu,Los Angeles Mission College,Public,13356 Eldridge Ave.,,Sylmar,CA,,"Financial Aid Office Service/Intake (818) 364-7648, Disabled Student Services Service/Intake (818) 364-7732,  TDD (818) 364-7861, Community Education and Professional Development Service/Intake (818) 833-3417,  FAX (818) 364-7806,  Service/Intake (818) 36",www.lamission.edu,,,58952,"The college provides employment services, immigration services, post-secondary education and WIA programs for people who live, primarily, in the northeast San Fernando Valley.",91342,http://egis3.lacounty.gov/lms/?p=58952,publish,34.314505,-118.420067,2013/06/01 11:50:56+00,,,6434826.15483363,1937099.64018448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
